UniqueID,disbursed_amount,asset_cost,ltv,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,MobileNo_Avl_Flag,Aadhar_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
636818,49349,65302,76.57,15142,86,1029,01/06/1976,Salaried,09/10/2018,6,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
463199,51078,68060,77.87,14255,51,5150,29/01/1975,Self employed,24/10/2016,3,1,1,0,1,0,300,M-Very High Risk,12,1,2,78773,120000,120000,53652,0,0,0yrs 8mon,1yrs 7mon,1,0
462860,40994,64025,65.6,14145,86,3423,01/01/1976,Self employed,13/10/2016,9,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,4yrs 1mon,4yrs 1mon,1,0
637487,53258,66789,84.89,18029,86,27,04/06/1991,Salaried,09/10/2018,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
638159,64212,71770,93.35,20690,86,7128,01/01/1968,Salaried,09/10/2018,10,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
462323,45049,65649,71.59,16199,86,3553,01/01/1974,Self employed,13/10/2016,9,1,1,0,0,0,725,D-Very Low Risk,3,0,0,0,0,0,0,0,0,1yrs 2mon,2yrs 10mon,0,0
638350,71517,117810,62.39,23509,51,5708,01/01/2000,NA,09/10/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
630981,56513,81154,71.47,22123,45,2378,01/06/1972,Salaried,17/09/2018,4,1,1,0,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
461741,48773,60941,84.51,20390,51,7125,18/03/1993,Self employed,13/10/2016,10,1,1,0,0,0,671,F-Low Risk,12,11,0,310619,362283,362283,2142,8,0,0yrs 5mon,1yrs 11mon,0,0
461326,49678,62517,81.58,22927,45,2691,22/07/1981,Self employed,13/10/2016,4,1,1,0,0,0,300,M-Very High Risk,6,2,2,20172,50000,50000,6397,0,0,1yrs 6mon,2yrs 6mon,0,1
640330,43644,78666,56.25,21880,45,6635,01/01/1988,Salaried,20/10/2018,13,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
462870,54582,65390,85,17783,86,3821,13/12/1991,Self employed,13/10/2016,8,1,1,0,0,0,300,M-Very High Risk,1,1,1,29132,30000,30000,1590,0,0,1yrs 8mon,1yrs 8mon,0,0
640813,43725,71135,64.67,21479,45,2218,06/12/1987,Salaried,20/10/2018,4,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
461859,53103,72033,76.35,16603,120,852,01/01/1990,Self employed,13/10/2016,6,1,1,0,0,0,14,Not Scored: Only a Guarantor,1,1,0,123217,132000,132000,5419,1,0,0yrs 3mon,0yrs 3mon,0,0
640926,56002,67399,85,22778,86,1353,02/10/1984,Salaried,20/10/2018,6,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
640933,54513,62676,89.35,23026,86,1549,31/01/1994,Salaried,20/10/2018,6,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
634854,73517,83213,89.89,22002,120,1600,18/06/1969,Self employed,28/09/2018,4,1,1,0,0,0,657,F-Low Risk,2,2,0,355200,370458,370458,0,2,0,0yrs 2mon,0yrs 3mon,1,0
459022,39894,56262,72.87,17292,48,2723,01/01/1981,Self employed,02/10/2016,4,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,2yrs 1mon,2yrs 1mon,0,0
457623,54959,82577,68.18,18166,86,1511,19/01/1979,Self employed,02/10/2016,6,1,1,0,0,0,788,B-Very Low Risk,7,7,0,1519107,1750692,1648860,0,3,0,0yrs 7mon,1yrs 4mon,0,0
641777,70837,99590,74.3,23130,48,2253,28/05/1991,Salaried,20/10/2018,4,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
458520,52303,64461,83.77,21838,86,6355,12/07/1968,Self employed,02/10/2016,5,1,1,0,0,0,706,D-Very Low Risk,1,1,0,158794,230000,230000,5412,0,0,1yrs 11mon,1yrs 11mon,0,0
642332,53078,78446,69.47,18450,86,1728,01/01/1997,Salaried,20/10/2018,4,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
457945,52703,67730,79.73,16605,120,1450,02/12/1983,Self employed,02/10/2016,6,1,0,1,0,0,702,E-Low Risk,4,1,0,12481,60000,60000,0,0,0,1yrs 4mon,1yrs 10mon,0,0
458179,58947,85475,71.37,24225,120,6590,01/01/1984,Self employed,02/10/2016,13,1,0,1,0,0,684,E-Low Risk,2,1,0,437892,478272,478272,0,0,0,1yrs 9mon,3yrs 0mon,0,0
458549,50303,70057,72.8,16461,86,3478,18/08/1990,Self employed,02/10/2016,9,1,1,0,0,0,598,I-Medium Risk,8,6,0,31824,78490,78490,5390,4,0,0yrs 5mon,0yrs 11mon,0,0
459160,53778,63704,86.34,13975,45,3307,10/01/1973,Self employed,02/10/2016,9,1,1,0,0,0,300,M-Very High Risk,3,1,2,95271,0,0,0,0,0,3yrs 6mon,4yrs 8mon,1,0
643002,62857,73654,88.25,16199,86,3462,01/01/1975,Salaried,20/10/2018,9,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
455155,87089,120845,74.48,16264,120,17,03/07/1984,Self employed,21/09/2016,1,1,1,0,0,0,796,B-Very Low Risk,6,4,0,38561,153877,105911,3000,2,0,1yrs 1mon,2yrs 3mon,0,0
455911,25029,56281,46.2,23823,86,278,01/01/1989,Self employed,21/09/2016,11,1,1,0,0,0,753,C-Very Low Risk,3,1,0,39238,60174,47145,3184,0,0,0yrs 9mon,1yrs 3mon,0,0
456334,31684,41568,79.87,24360,51,941,03/08/1995,Self employed,21/09/2016,6,1,1,0,0,0,657,F-Low Risk,1,1,0,113428,184000,184000,7258,0,1,1yrs 5mon,1yrs 5mon,0,0
644047,48849,68899,72.57,21091,45,6340,01/01/1994,Salaried,20/10/2018,5,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
644289,30979,70051,47.82,20987,86,7125,05/03/1982,Salaried,20/10/2018,10,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
457102,47839,62544,79.36,17223,86,2791,10/05/1984,Self employed,21/09/2016,2,1,1,0,0,0,581,I-Medium Risk,5,3,0,31925,60390,61508,4636,0,1,1yrs 6mon,2yrs 8mon,0,0
457262,30484,69660,45.94,17725,51,6240,27/05/1996,Self employed,21/09/2016,5,1,1,0,0,0,572,I-Medium Risk,1,1,0,203652,3.00E+05,3.00E+05,0,0,0,0yrs 6mon,0yrs 6mon,0,0
455554,51803,66800,79.34,18312,51,975,31/07/1978,Self employed,21/09/2016,6,1,1,0,0,0,449,K-High Risk,3,1,1,3330174,4.00E+06,4.00E+06,50967,0,0,2yrs 3mon,5yrs 2mon,0,0
454426,45849,65351,72.68,20704,45,7127,01/01/1981,Self employed,21/09/2016,10,1,1,0,0,0,300,M-Very High Risk,7,5,2,1581559,2072932,2072932,43782,1,0,2yrs 9mon,7yrs 0mon,0,0
645686,54513,63099,88.75,14360,51,57,01/09/1976,Salaried,31/10/2018,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
451993,52279,67351,83.15,18130,86,3367,10/03/1987,Self employed,10/09/2016,9,1,0,0,1,0,738,C-Very Low Risk,2,1,0,14745,29490,29490,4282,1,0,0yrs 7mon,0yrs 9mon,0,0
637968,56513,78698,74.33,14370,86,5036,15/04/1972,Self employed,09/10/2018,3,1,1,0,0,0,825,A-Very Low Risk,2,0,0,0,0,0,0,0,0,1yrs 6mon,1yrs 6mon,0,0
452476,45349,67626,69.5,14444,120,6323,02/04/1968,Self employed,10/09/2016,5,1,1,0,0,0,654,F-Low Risk,12,5,0,582766,592787,592787,175535,1,0,0yrs 6mon,1yrs 9mon,0,0
453557,52703,62712,86.11,17901,45,1515,30/01/1990,Self employed,10/09/2016,6,1,1,0,0,0,623,H-Medium Risk,9,2,0,15648,80990,80990,4749,0,0,0yrs 10mon,1yrs 2mon,0,0
452922,52078,67018,80.58,15142,86,984,01/06/1985,Self employed,10/09/2016,6,1,0,1,0,0,583,I-Medium Risk,2,2,1,14200,66650,66650,1675,1,1,1yrs 1mon,2yrs 2mon,0,1
453896,44099,63384,73.65,20858,86,1934,01/01/1976,Self employed,10/09/2016,4,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,3,0,0,0,0,0,3444,0,0,1yrs 1mon,1yrs 6mon,0,1
648359,52478,68930,79.79,20292,48,1286,18/08/1995,Salaried,31/10/2018,6,1,1,0,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
635147,29529,63098,47.55,18565,48,5095,01/01/1969,Self employed,09/10/2018,3,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
648815,44194,68024,65.86,17431,86,553,07/10/1995,Salaried,31/10/2018,15,1,1,0,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649258,68582,82000,85,23638,120,1250,01/01/1968,Salaried,31/10/2018,6,1,0,1,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
449589,59213,95710,63.73,14574,51,5137,04/05/1990,Self employed,30/08/2016,3,1,1,0,1,0,825,A-Very Low Risk,1,0,0,0,0,0,806,0,0,1yrs 3mon,1yrs 3mon,0,0
450856,57083,68426,89.15,14347,86,3392,24/04/1989,Self employed,30/08/2016,9,1,1,0,0,0,825,A-Very Low Risk,6,2,0,53918,60000,60000,10344,2,0,0yrs 10mon,2yrs 1mon,2,0
450901,51078,59879,88.51,15513,86,26,16/02/1980,Self employed,30/08/2016,1,1,1,0,0,0,738,C-Very Low Risk,1,1,0,12000,27000,27000,2700,1,0,0yrs 3mon,0yrs 3mon,0,0
451265,69817,97048,74.19,13890,86,4936,25/04/1994,Self employed,30/08/2016,3,1,1,0,0,0,708,D-Very Low Risk,5,4,0,27011,47480,47480,3761,4,0,0yrs 3mon,0yrs 7mon,1,0
449033,57013,66020,89.37,21347,86,2578,05/03/1976,Self employed,30/08/2016,4,1,1,0,0,0,640,G-Low Risk,6,5,0,32209,53808,53808,6450,5,0,0yrs 7mon,2yrs 10mon,0,0
449201,62213,70050,89.94,24211,86,1669,04/07/1983,Self employed,30/08/2016,4,1,1,0,0,0,644,G-Low Risk,5,1,1,9985,90000,90000,0,0,0,2yrs 8mon,4yrs 4mon,0,1
449676,57459,65208,89.25,14145,86,3393,28/04/1965,Self employed,30/08/2016,9,1,1,0,0,0,487,K-High Risk,3,2,1,800,38880,38880,3467,0,0,1yrs 4mon,2yrs 4mon,0,1
451158,48349,61962,80.69,21347,86,2578,01/01/1997,Self employed,30/08/2016,4,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,1,1,1,1,0,0,0,3yrs 10mon,3yrs 10mon,0,0
448441,58707,101211,61.26,17995,51,3469,01/01/1974,Self employed,08/08/2016,9,1,1,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1444,1,1,0yrs 9mon,1yrs 1mon,0,0
635629,45449,67803,69.32,18052,86,5317,17/02/1971,Salaried,09/10/2018,3,1,1,0,0,0,706,D-Very Low Risk,1,1,0,300658,4.00E+05,4.00E+05,9464,0,0,1yrs 8mon,1yrs 8mon,0,0
448107,54759,72800,76.24,14356,45,3003,02/04/1973,Self employed,08/08/2016,14,1,1,0,0,0,476,K-High Risk,6,2,1,1862516,2047400,2047400,10425,0,0,1yrs 4mon,2yrs 11mon,0,0
651519,46700,63540,74.76,23318,45,789,01/01/1990,Salaried,31/10/2018,18,1,1,0,0,0,0,I-Medium Risk,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
447599,42219,66088,69.6,14178,86,3339,01/08/1990,Self employed,08/08/2016,9,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,144,178000,5617,0,1,1,0yrs 3mon,0yrs 3mon,1,0
639073,55509,64093,88.15,22939,45,274,24/04/1972,Salaried,09/10/2018,11,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
653406,37439,67037,56.69,24059,45,824,01/01/1993,Salaried,31/10/2018,15,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,1,1
636254,50000,61700,82.66,17742,45,2798,01/08/1972,Salaried,09/10/2018,2,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,101405,105000,105000,0,1,0,0yrs 2mon,0yrs 2mon,0,1
443523,38839,63477,63.01,18166,86,1449,01/01/1986,Self employed,28/07/2016,6,1,1,0,0,0,707,D-Very Low Risk,7,4,0,48560,95189,95189,10995,1,0,0yrs 11mon,2yrs 7mon,1,0
443472,59647,68000,89.71,14975,86,1716,03/02/1976,Self employed,28/07/2016,4,1,1,0,0,0,576,I-Medium Risk,9,0,1,0,0,0,2750,0,0,1yrs 9mon,7yrs 4mon,0,0
653945,48145,57839,84.72,22874,86,1282,01/01/1992,Salaried,31/10/2018,6,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
420036,48349,70458,70.96,15894,86,1347,01/01/1984,Salaried,25/02/2016,6,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,679,0,0,3yrs 4mon,3yrs 4mon,0,0
445080,46349,59483,79.85,14360,51,40,14/08/1985,Self employed,28/07/2016,1,1,1,0,0,0,300,M-Very High Risk,9,4,1,16914,103262,103262,9751,0,0,1yrs 6mon,3yrs 1mon,0,0
429904,56813,76357,78.58,18310,86,4951,11/07/1980,Salaried,01/05/2016,3,1,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,1,0,0,40120,40120,0,0,0,6yrs 2mon,6yrs 2mon,0,0
431200,61898,71751,88.85,14614,86,4662,13/07/1983,Salaried,12/05/2016,8,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
639546,45349,67695,67.95,21478,86,6303,01/01/1971,Self employed,20/10/2018,5,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
440470,51103,75833,69.89,16603,120,861,09/11/1977,Self employed,17/07/2016,6,1,1,0,0,0,753,C-Very Low Risk,5,3,0,1309438,1387960,1387960,2999,0,0,1yrs 0mon,2yrs 5mon,0,0
434287,55659,63590,89.64,18532,45,1446,15/06/1980,Salaried,23/05/2016,6,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,1yrs 0mon,1yrs 0mon,0,1
640602,35275,45198,79.65,22521,51,6295,01/01/1970,Self employed,20/10/2018,5,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
439259,46749,59286,80.96,16565,45,1428,10/02/1980,Self employed,25/06/2016,6,1,0,1,0,0,830,A-Very Low Risk,5,5,0,2787619,2897000,2897000,33250,0,0,1yrs 9mon,3yrs 4mon,0,0
444270,56459,68856,84.23,20470,86,3361,12/08/1976,Salaried,28/07/2016,9,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
445399,43394,58412,77.04,14151,45,46,29/11/1968,Salaried,28/07/2016,1,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),3,1,0,0,20561,20561,0,0,0,3yrs 1mon,5yrs 9mon,0,0
447139,54259,62300,89.09,22865,45,3706,05/03/1988,Salaried,08/08/2016,8,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,4yrs 2mon,4yrs 2mon,0,0
438289,60633,78101,81.95,14178,86,3340,14/08/1975,Self employed,25/06/2016,9,1,1,0,0,0,762,B-Very Low Risk,1,1,0,13374,54135,54135,2752,0,0,1yrs 5mon,1yrs 5mon,0,0
437012,58747,67697,89.22,16624,86,1511,09/09/1981,Self employed,25/06/2016,6,1,1,0,0,0,737,C-Very Low Risk,9,3,1,36738,113760,113760,1528,1,0,1yrs 2mon,3yrs 3mon,0,0
437184,67569,80173,86.06,22703,86,1438,12/09/1983,Self employed,25/06/2016,6,1,1,0,0,0,737,C-Very Low Risk,1,1,0,22302,53000,53000,2683,0,0,1yrs 2mon,1yrs 2mon,0,0
492279,57759,69938,85.08,14375,86,1888,26/04/1984,Salaried,05/03/2017,4,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),3,3,0,21,56077,56077,0,1,0,4yrs 7mon,7yrs 6mon,0,0
437792,59993,71501,89.51,14347,86,3389,15/08/1981,Self employed,25/06/2016,9,1,1,0,0,0,751,C-Very Low Risk,12,4,1,48518,90975,90975,6527,1,0,2yrs 0mon,5yrs 9mon,1,1
503554,42210,66001,66.67,17189,51,1332,01/06/1986,Salaried,01/06/2017,6,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,2yrs 7mon,2yrs 7mon,0,0
504874,55809,73901,76.86,14305,86,3013,15/04/1982,Salaried,01/06/2017,14,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,0,0,0,0,0,0,0,0,1yrs 7mon,2yrs 8mon,0,0
509967,38390,48758,84.09,23445,51,1314,01/06/1960,Salaried,23/06/2017,6,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,1450,0,0,1yrs 9mon,1yrs 9mon,0,0
438626,47349,55883,86.79,22647,86,346,01/01/1990,Self employed,25/06/2016,11,1,1,0,0,0,738,C-Very Low Risk,1,1,0,7477,20000,20000,950,0,0,1yrs 4mon,1yrs 4mon,6,1
526164,60947,70201,88.32,18473,86,3000,16/03/2000,NA,17/08/2017,14,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,1631,0,0,1yrs 3mon,1yrs 3mon,0,1
528457,65512,83518,82.02,21314,51,4859,10/07/1992,Salaried,28/08/2017,19,1,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),8,0,0,0,0,0,0,0,0,0yrs 4mon,1yrs 1mon,0,0
650731,65069,78758,83.67,18508,86,6554,01/01/1972,Self employed,31/10/2018,13,1,0,1,0,0,836,A-Very Low Risk,4,0,0,0,0,0,76821,0,0,1yrs 7mon,2yrs 0mon,0,0
437120,41594,65500,64.89,14791,51,1802,03/09/1973,Self employed,25/06/2016,4,1,1,0,0,0,645,G-Low Risk,9,5,0,3287880,3920000,3900479,10260,1,1,2yrs 4mon,5yrs 1mon,0,0
438509,51303,64530,82.13,14004,86,6173,01/05/1980,Self employed,25/06/2016,5,1,1,0,0,0,612,H-Medium Risk,6,4,0,1271131,1405170,1405170,9505,0,1,1yrs 6mon,2yrs 10mon,0,0
537522,55213,81520,70.17,18449,86,6867,09/04/1974,Salaried,11/10/2017,13,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,2yrs 6mon,2yrs 6mon,0,0
439115,48349,67834,73.71,23043,49,6972,05/08/1985,Self employed,25/06/2016,7,1,1,0,0,0,494,K-High Risk,3,3,2,1749556,2263144,2282259,0,0,0,4yrs 10mon,5yrs 8mon,1,0
439519,58759,67000,88.81,17473,86,1676,26/12/1980,Self employed,25/06/2016,4,1,1,0,0,0,442,K-High Risk,2,1,1,11710,24500,24500,6177,0,0,1yrs 6mon,2yrs 1mon,0,0
565467,60213,78500,77.71,15097,86,2368,31/05/1981,Salaried,03/03/2018,4,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),4,1,0,8000,8000,8000,0,0,0,0yrs 2mon,0yrs 3mon,0,0
437248,52528,62938,87.39,15217,86,986,27/08/1973,Self employed,25/06/2016,6,1,1,0,0,0,300,M-Very High Risk,16,6,1,94502,179150,179150,23941,1,2,1yrs 1mon,1yrs 11mon,2,1
568076,23411,70237,34.88,22888,49,5422,26/03/1973,Salaried,14/03/2018,3,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,1870,0,0,4yrs 2mon,4yrs 2mon,0,0
438050,42494,59776,75.28,20704,45,7133,01/01/1960,Self employed,25/06/2016,10,1,1,0,0,0,300,M-Very High Risk,1,1,1,3627,28900,28900,0,0,0,3yrs 8mon,3yrs 8mon,0,0
439300,62947,88804,72.07,15879,48,3910,07/03/1991,Self employed,25/06/2016,8,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,3044,0,0,1yrs 3mon,1yrs 3mon,0,0
437673,50303,66514,78.18,16556,86,1073,09/09/1973,Self employed,25/06/2016,6,1,0,1,0,0,17,Not Scored: Not Enough Info available on the customer,1,0,0,0,0,0,8379,0,0,0yrs 1mon,0yrs 1mon,0,0
436283,64582,82700,79.81,14791,51,1754,01/06/1977,Self employed,14/06/2016,4,1,1,0,0,0,836,A-Very Low Risk,1,0,0,0,0,0,0,0,0,2yrs 8mon,2yrs 8mon,0,0
435138,47793,65905,76.63,24115,45,782,03/05/1975,Self employed,14/06/2016,18,1,1,0,0,0,591,I-Medium Risk,1,1,0,15054,95000,95000,2221,0,0,2yrs 11mon,2yrs 11mon,0,0
436730,38839,53750,74.23,16053,45,364,12/09/1987,Self employed,14/06/2016,11,1,1,0,0,0,597,I-Medium Risk,4,3,0,9770,59442,59442,6119,2,0,1yrs 0mon,3yrs 0mon,2,0
435518,41074,58825,74.8,16167,45,91,20/01/1981,Self employed,14/06/2016,1,1,1,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,10071,10071,10071,1755,1,0,0yrs 0mon,0yrs 0mon,1,0
653714,71123,97214,74.06,14094,48,3700,21/10/1992,Salaried,31/10/2018,8,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,2,0,72000,92000,72000,0,2,0,0yrs 2mon,0yrs 4mon,0,0
434654,68882,82582,84.76,20706,86,4531,01/06/1990,Self employed,03/06/2016,8,1,0,0,1,0,659,F-Low Risk,15,9,0,716350,736421,736421,12034,4,0,0yrs 7mon,1yrs 1mon,1,0
434925,59413,67000,89.85,23799,86,1653,02/04/1974,Self employed,03/06/2016,4,1,1,0,0,0,679,F-Low Risk,24,4,0,162587,195990,195990,33617,3,0,1yrs 0mon,4yrs 1mon,2,0
443624,30984,68505,47.44,14790,45,5313,05/01/1980,Salaried,28/07/2016,3,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,3yrs 2mon,3yrs 2mon,0,0
445500,49503,65500,77.86,18532,45,1577,07/10/1986,Salaried,28/07/2016,6,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
434692,50003,67500,75.56,17783,86,3793,05/11/1978,Self employed,03/06/2016,8,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,1yrs 11mon,1yrs 11mon,0,0
482414,56718,67385,86.38,21054,45,6476,01/01/1982,Salaried,29/12/2016,5,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 10mon,0,0
433449,46069,63707,75.34,15123,45,1051,15/12/1987,Self employed,23/05/2016,6,1,0,1,0,0,759,C-Very Low Risk,7,3,0,1148041,1288681,1238223,12698,0,0,2yrs 4mon,4yrs 7mon,0,0
432107,52303,72200,74.79,17768,86,5684,10/03/1983,Self employed,23/05/2016,3,1,1,0,0,0,611,H-Medium Risk,7,4,0,397954,534500,534500,100890,0,0,2yrs 7mon,5yrs 0mon,0,0
589864,56213,74040,78.34,23146,86,1453,13/09/1991,Salaried,02/07/2018,6,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,2yrs 8mon,2yrs 8mon,0,0
612822,61213,104500,59.33,14143,48,3013,01/01/1997,Salaried,15/08/2018,14,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,1,1,0,65,65,65,0,0,0,0yrs 10mon,0yrs 10mon,0,0
636454,55450,66450,87.28,14823,45,5279,16/08/1960,Salaried,09/10/2018,3,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,1,0,0,0,0,0,0,5yrs 5mon,5yrs 5mon,0,0
418281,54259,66528,84.18,16445,86,2989,05/11/1996,Salaried,03/02/2016,14,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,141737,170000,170000,6759,0,0,0yrs 9mon,0yrs 9mon,0,1
432933,53478,65012,84.6,14234,86,2711,11/12/1976,Self employed,23/05/2016,4,1,1,0,0,0,300,M-Very High Risk,2,1,1,13562,21540,21540,3718,0,0,0yrs 8mon,0yrs 10mon,0,0
433121,32341,62050,54.79,16277,45,571,05/12/1983,Self employed,23/05/2016,15,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,1,0,0,0,0,0,0,0,1yrs 7mon,1yrs 9mon,0,0
434473,54319,76850,75.47,14723,51,3307,24/10/1963,Self employed,23/05/2016,9,1,1,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),8,1,1,0,342000,342000,2850,0,0,2yrs 3mon,9yrs 6mon,0,0
438293,56259,64400,88.51,23393,45,3755,29/11/1997,NA,25/06/2016,8,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,16,16,16,0,0,0,2yrs 2mon,2yrs 2mon,0,0
433116,57413,66523,88.69,22708,86,2687,08/05/1975,Self employed,23/05/2016,4,1,1,0,0,0,18,Not Scored: No Updates available in last 36 months,2,0,0,0,0,0,0,0,0,1yrs 5mon,2yrs 0mon,0,0
433346,72317,105500,70.14,22728,51,7012,01/01/1990,Self employed,23/05/2016,7,1,1,0,0,0,15,Not Scored: Sufficient History Not Available,1,1,0,7283,10197,10197,1533,1,0,0yrs 1mon,0yrs 1mon,1,0
451587,50078,60142,85.63,20996,45,764,02/02/1986,Salaried,10/09/2016,18,1,1,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,33936,105000,105000,0,0,0,0yrs 8mon,0yrs 8mon,0,0
