UniqueID,disbursed_amount,asset_cost,ltv,branch_id,supplier_id,manufacturer_id,Current_pincode_ID,Date.of.Birth,Employment.Type,DisbursalDate,State_ID,Employee_code_ID,MobileNo_Avl_Flag,Aadhar_flag,PAN_flag,VoterID_flag,Driving_flag,Passport_flag,PERFORM_CNS.SCORE,PERFORM_CNS.SCORE.DESCRIPTION,PRI.NO.OF.ACCTS,PRI.ACTIVE.ACCTS,PRI.OVERDUE.ACCTS,PRI.CURRENT.BALANCE,PRI.SANCTIONED.AMOUNT,PRI.DISBURSED.AMOUNT,PRIMARY.INSTAL.AMT,NEW.ACCTS.IN.LAST.SIX.MONTHS,DELINQUENT.ACCTS.IN.LAST.SIX.MONTHS,AVERAGE.ACCT.AGE,CREDIT.HISTORY.LENGTH,NO.OF_INQUIRIES,loan_default
431742,40510,72358,58.46,65,23854,86,6814,01/01/1987,Self employed,10/08/2018,13,771,1,0,0,1,0,0,825,A-Very Low Risk,3,1,0,13417,60000,60000,5760,0,0,1yrs 2mon,1yrs 8mon,0,0
650733,40394,69356,60.56,20,13928,45,6248,01/01/1973,Self employed,31/10/2018,5,1389,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,0,42000,42000,42000,0,1,0,0yrs 0mon,0yrs 0mon,0,0
586341,40394,71888,57.03,3,14360,51,84,22/12/1987,Salaried,18/10/2018,1,1001,1,1,0,0,0,0,730,D-Very Low Risk,2,1,1,2616,7591,7591,0,0,0,1yrs 9mon,2yrs 9mon,0,0
523934,40394,89212,45.96,152,13890,86,4960,25/01/1981,Salaried,20/09/2018,3,544,1,1,0,0,0,0,825,A-Very Low Risk,4,0,0,0,0,0,0,0,0,0yrs 10mon,0yrs 11mon,0,0
619123,40238,53060,77.61,147,24118,51,2829,01/01/1980,Salaried,25/10/2018,2,504,1,1,0,0,0,0,397,K-High Risk,3,2,1,52761,115000,115000,100,0,0,1yrs 4mon,1yrs 10mon,0,1
459022,39894,56262,72.87,18,17292,48,2723,01/01/1981,Self employed,23/08/2018,4,244,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,0,0,0,2yrs 1mon,2yrs 1mon,0,0
479695,39894,66262,61.88,34,23352,120,994,20/02/1990,Salaried,30/08/2018,6,2225,1,1,0,0,0,0,606,H-Medium Risk,11,7,1,235759,487135,391585,0,1,1,0yrs 11mon,4yrs 6mon,0,0
425159,39804,63597,67.61,19,16938,86,1828,29/04/1987,Self employed,07/08/2018,4,468,1,1,0,0,0,0,327,L-Very High Risk,1,1,1,39544,110000,110000,0,0,0,3yrs 6mon,3yrs 6mon,1,0
644298,39794,53800,75.46,15,23431,45,305,24/08/1978,Salaried,30/10/2018,11,2349,1,1,0,0,0,0,727,D-Very Low Risk,11,6,0,37656,63523,63523,0,5,0,0yrs 5mon,1yrs 3mon,0,0
426059,39794,64092,63.97,67,18166,86,1436,02/06/1964,Self employed,07/08/2018,6,1845,1,0,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,0,0,0,0,0,0,0,0,3yrs 0mon,3yrs 7mon,0,0
459328,39710,58024,70.66,73,22689,45,519,02/09/1980,Salaried,23/08/2018,11,226,1,1,1,0,0,0,680,F-Low Risk,11,3,0,736390,754324,754324,14617,2,0,1yrs 3mon,6yrs 7mon,1,0
460793,39684,65320,62.77,138,15943,45,3395,03/06/1978,Salaried,24/08/2018,9,501,1,1,0,0,0,0,612,H-Medium Risk,1,1,1,244,10000,16735,0,0,1,1yrs 6mon,1yrs 6mon,0,0
614214,39594,62941,63.87,79,18169,86,762,01/07/1985,Salaried,24/10/2018,18,1757,1,1,0,0,0,0,804,B-Very Low Risk,4,2,0,1599746,1780182,1778758,20000,0,0,3yrs 1mon,4yrs 10mon,0,0
575063,39444,66934,61.7,65,15077,86,6797,01/11/1980,Salaried,13/10/2018,13,1127,1,0,1,1,0,0,738,C-Very Low Risk,4,1,0,13767,25206,25206,2686,0,0,0yrs 11mon,1yrs 0mon,0,0
566070,39439,53400,74.91,152,14657,51,6030,10/01/1958,Self employed,09/10/2018,3,1014,1,1,0,0,0,0,819,A-Very Low Risk,2,0,0,0,0,0,0,0,0,0yrs 8mon,0yrs 10mon,0,0
551960,39394,57664,71.1,160,22856,51,60,29/04/1987,Self employed,30/09/2018,1,567,1,1,0,0,0,0,654,F-Low Risk,4,4,1,14273,37464,37464,3375,2,1,1yrs 6mon,5yrs 1mon,1,0
426104,39244,63800,64.26,68,18332,86,853,01/01/1981,Self employed,07/08/2018,6,626,1,0,0,1,0,0,775,B-Very Low Risk,15,8,0,1409191,1549844,1477239,44299,7,0,1yrs 1mon,5yrs 0mon,2,0
608269,39210,62112,65.2,73,21206,86,538,17/02/1987,Salaried,23/10/2018,11,3220,1,1,0,0,0,0,486,K-High Risk,7,4,1,33271,114130,114130,1949,2,1,1yrs 0mon,3yrs 6mon,1,0
496025,39141,74561,53.65,19,14375,86,1838,01/04/1988,Salaried,08/09/2018,4,704,1,1,0,0,0,0,741,C-Very Low Risk,7,5,0,36790,133600,128669,3718,2,1,1yrs 9mon,5yrs 1mon,0,0
421598,39100,66068,62.06,34,15142,86,1045,01/01/1977,Salaried,04/08/2018,6,1713,1,1,0,0,0,0,733,D-Very Low Risk,5,3,0,2122,50970,50970,0,1,0,0yrs 9mon,1yrs 3mon,0,0
626786,38939,75738,52.15,42,22731,45,5367,05/06/1982,Self employed,26/10/2018,3,3574,1,1,0,0,0,0,612,H-Medium Risk,1,1,0,363764,4.00E+05,4.00E+05,0,0,0,9yrs 1mon,9yrs 1mon,1,0
587869,38910,60931,67.29,70,16760,45,2399,02/06/1994,NA,19/10/2018,4,15,1,1,0,0,0,0,761,B-Very Low Risk,11,5,0,858444,993166,993166,760,1,0,2yrs 2mon,6yrs 0mon,0,0
436730,38839,53750,74.23,153,16053,45,364,12/09/1987,Self employed,13/08/2018,11,1331,1,1,0,0,0,0,597,I-Medium Risk,4,3,0,9770,59442,59442,6119,2,0,1yrs 0mon,3yrs 0mon,2,1
443523,38839,63477,63.01,67,18166,86,1449,01/01/1986,Self employed,17/08/2018,6,752,1,1,0,0,0,0,707,D-Very Low Risk,7,4,0,48560,95189,95189,10995,1,0,0yrs 11mon,2yrs 7mon,1,0
570639,38775,77254,51.78,103,23975,49,7011,28/09/1978,Self employed,11/10/2018,7,320,1,1,0,0,0,0,680,F-Low Risk,1,1,0,21953,35000,35000,0,0,1,0yrs 11mon,0yrs 11mon,0,0
494966,38439,63885,62.61,152,18310,86,4977,06/11/1965,Self employed,07/09/2018,3,1584,1,0,0,1,0,0,781,B-Very Low Risk,2,2,0,1329208,1500000,1500000,14179,0,0,6yrs 10mon,11yrs 2mon,0,0
624739,38439,74732,52.19,1,18310,86,4945,01/01/1987,Self employed,26/10/2018,3,1200,1,0,0,1,0,0,845,A-Very Low Risk,2,0,0,0,0,0,1550,0,0,1yrs 9mon,3yrs 0mon,1,1
509967,38390,48758,84.09,61,23445,51,1314,01/06/1960,Salaried,16/09/2018,6,954,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,1450,0,0,1yrs 9mon,1yrs 9mon,0,0
617644,38275,76357,52.39,29,23532,86,5862,27/11/1983,Self employed,25/10/2018,3,2007,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,8880,15350,15350,0,1,0,0yrs 5mon,0yrs 5mon,0,0
432747,37944,59681,65.35,61,15919,45,1359,04/01/1983,Salaried,11/08/2018,6,2208,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1642,0,0,0yrs 7mon,0yrs 7mon,1,0
492838,37939,66615,58.55,20,16700,86,6458,17/12/1988,Salaried,06/09/2018,5,152,1,1,0,0,0,0,523,J-High Risk,1,1,1,219198,152000,152000,1617,0,0,6yrs 0mon,6yrs 0mon,0,0
528912,37875,67593,57.11,65,22442,49,6814,06/05/1979,Self employed,23/09/2018,13,797,1,0,1,1,0,0,574,I-Medium Risk,3,2,1,83577,52000,52000,0,0,0,4yrs 4mon,5yrs 0mon,0,0
532170,37639,64849,59.68,153,18315,86,371,07/08/1983,Self employed,24/09/2018,11,2146,1,1,1,0,0,0,702,E-Low Risk,1,1,0,0,14276,14276,0,0,0,3yrs 3mon,3yrs 3mon,0,0
479064,37639,68469,58.42,1,17916,86,4929,18/09/1990,Salaried,30/08/2018,3,1346,1,1,1,1,0,0,740,C-Very Low Risk,3,1,0,88983,93300,93300,0,1,0,0yrs 7mon,1yrs 7mon,0,0
593600,37554,71574,57.28,162,18077,86,1836,15/12/1993,Salaried,21/10/2018,4,1319,1,1,0,0,0,0,706,D-Very Low Risk,2,1,0,800,24900,24900,3588,0,1,0yrs 9mon,0yrs 11mon,0,0
581090,37452,57942,68.52,120,18732,45,6947,01/01/1987,Self employed,16/10/2018,12,872,1,0,0,1,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,1yrs 6mon,1yrs 6mon,0,1
510427,37439,53776,72.52,11,24275,51,5989,06/07/1985,Self employed,16/09/2018,3,164,1,1,0,0,0,0,597,I-Medium Risk,1,0,0,0,0,0,2853,0,0,2yrs 4mon,2yrs 4mon,0,0
563231,37439,54500,69.72,16,22017,51,3036,22/07/1989,Salaried,08/10/2018,14,1565,1,1,0,0,0,0,681,E-Low Risk,3,3,0,712528,845000,845000,8180,2,0,0yrs 10mon,2yrs 2mon,0,0
587025,37439,58018,65.5,3,22808,51,57,06/01/1995,Self employed,18/10/2018,1,1914,1,1,0,0,0,0,835,A-Very Low Risk,5,2,0,26042,212000,135550,1040,1,1,1yrs 6mon,3yrs 1mon,0,1
589467,37439,67950,55.92,68,18332,86,873,06/05/1991,Self employed,19/10/2018,6,1515,1,1,0,0,0,0,718,D-Very Low Risk,3,1,0,23843,31850,31850,0,1,0,1yrs 7mon,3yrs 5mon,0,0
582297,37439,69082,55.01,79,23372,86,735,01/01/1981,Self employed,16/10/2018,18,881,1,1,0,1,0,0,412,K-High Risk,8,2,1,49429,1.00E+05,1.00E+05,21071,1,0,1yrs 1mon,2yrs 4mon,0,0
521805,37439,78000,48.72,2,23908,86,2382,04/09/1975,Salaried,20/09/2018,4,1514,1,1,0,0,0,0,644,G-Low Risk,9,5,1,159238,443980,443980,8873,3,1,0yrs 10mon,2yrs 11mon,0,0
473312,37339,67696,56.72,67,18166,86,1515,07/12/1988,Self employed,29/08/2018,6,909,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,5828,17500,17500,0,1,0,0yrs 5mon,0yrs 5mon,0,0
444901,37189,47367,81.28,147,24280,45,2790,02/01/1992,Salaried,17/08/2018,2,681,1,1,0,0,0,0,407,K-High Risk,6,3,1,45555,91159,91159,8941,2,1,0yrs 7mon,1yrs 8mon,1,1
624008,36975,66166,60.45,1,17916,86,4938,20/08/1966,Self employed,26/10/2018,3,1101,1,1,0,0,0,0,611,H-Medium Risk,24,5,1,280921,425111,425111,4014,0,0,1yrs 3mon,3yrs 0mon,0,0
592267,36939,61274,62.02,19,22694,45,1809,02/06/1990,Salaried,20/10/2018,4,634,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,1,40,40,40,0,0,0,6yrs 8mon,6yrs 8mon,0,0
631966,36939,75963,50.55,147,17223,86,2835,27/08/1990,Salaried,27/10/2018,2,45,1,1,0,0,0,0,790,B-Very Low Risk,3,3,0,250172,602000,574701,5498,1,0,3yrs 3mon,5yrs 10mon,0,0
467907,36755,66745,59.48,120,18732,45,6914,01/01/1992,Self employed,28/08/2018,12,872,1,1,0,0,0,0,620,H-Medium Risk,1,1,0,87153,69500,69500,0,0,0,0yrs 5mon,0yrs 5mon,0,1
644778,36739,62150,61.63,3,16092,51,51,24/12/1999,NA,30/10/2018,1,629,1,0,1,0,0,0,738,C-Very Low Risk,3,1,0,8639,12961,12961,5352,1,0,0yrs 5mon,0yrs 9mon,0,0
429411,36679,54725,69.44,136,18651,48,4300,22/04/1977,Self employed,09/08/2018,8,610,1,1,0,0,0,0,300,M-Very High Risk,5,2,0,741538,977000,977000,136562,0,0,2yrs 1mon,5yrs 2mon,0,1
535096,36669,80788,47.66,120,22936,86,6921,01/01/1985,Salaried,25/09/2018,12,362,1,1,0,0,0,0,706,D-Very Low Risk,2,1,0,246614,250000,250000,10239,1,0,2yrs 0mon,4yrs 0mon,0,1
574400,36639,61599,60.39,257,23770,86,939,01/01/1985,Salaried,13/10/2018,6,2203,1,1,0,0,0,0,17,Not Scored: Not Enough Info available on the customer,1,1,1,56994,53000,53000,0,0,0,0yrs 5mon,0yrs 5mon,0,0
597118,36475,76500,49.28,135,24013,51,2391,01/06/1981,Salaried,22/10/2018,4,850,1,1,0,0,0,0,825,A-Very Low Risk,3,1,0,45206,50000,50000,3984,0,0,1yrs 5mon,2yrs 11mon,0,0
640640,36439,49520,74.72,101,24727,51,701,12/10/1989,Self employed,30/10/2018,15,3439,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,15663,26845,26845,2360,1,0,0yrs 5mon,0yrs 5mon,3,0
527284,36439,63021,60.3,3,14764,86,42,03/02/1979,Salaried,21/09/2018,1,1018,1,1,0,1,0,0,681,E-Low Risk,3,2,0,310988,310988,310988,0,2,0,0yrs 7mon,1yrs 4mon,0,0
595614,36269,50500,77.23,3,16277,45,603,26/03/1981,Salaried,21/10/2018,15,1065,1,1,0,0,0,0,825,A-Very Low Risk,1,0,0,0,0,0,1034,0,0,0yrs 6mon,0yrs 6mon,0,0
441437,35939,60249,62.24,3,18180,86,6,19/10/1996,Salaried,16/08/2018,1,2124,1,1,0,0,0,0,708,D-Very Low Risk,4,3,0,25789,45489,45489,1983,3,0,0yrs 4mon,0yrs 6mon,0,0
603007,35601,62394,59.3,48,15912,45,6260,21/12/1966,Salaried,23/10/2018,5,2847,1,1,0,0,0,0,738,C-Very Low Risk,5,1,0,148051,150000,150000,3266,1,0,0yrs 10mon,1yrs 2mon,0,0
516467,35439,65314,56.65,103,24372,51,7018,01/01/1971,Self employed,19/09/2018,7,3185,1,1,0,0,0,0,736,C-Very Low Risk,1,1,0,44962,90000,90000,0,0,0,2yrs 8mon,2yrs 8mon,0,0
627692,35439,67302,53.49,9,23470,86,5370,01/01/1966,Self employed,26/10/2018,3,899,1,0,0,1,0,0,497,K-High Risk,5,4,3,188079,184000,184000,0,0,0,2yrs 5mon,2yrs 10mon,0,0
604198,35339,64891,56.86,19,15357,45,1838,01/12/1991,Salaried,23/10/2018,4,292,1,1,0,0,0,0,306,L-Very High Risk,4,3,1,352050,430000,407961,8455,0,0,3yrs 2mon,9yrs 0mon,0,0
601750,35299,71710,52.99,42,23784,49,5337,01/01/1985,Self employed,22/10/2018,3,1303,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
572760,35295,70615,51.69,65,15077,86,6818,01/01/1992,Salaried,12/10/2018,13,1127,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
640602,35275,45198,79.65,48,22521,51,6295,01/01/1970,Self employed,30/10/2018,5,1272,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
491315,35275,49101,74.34,260,24066,48,4157,29/05/1985,Self employed,05/09/2018,8,2797,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
649350,35199,47178,78.43,3,18165,51,601,01/01/1965,Self employed,31/10/2018,15,1546,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
480037,35189,63978,58.61,104,21013,86,7131,09/10/1999,NA,31/08/2018,10,1147,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
421319,34939,45583,78.98,9,23879,51,5464,01/05/1988,Self employed,04/08/2018,3,2756,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
430749,34939,46458,77.49,165,21022,51,6476,16/10/1987,Self employed,10/08/2018,5,2854,1,1,0,0,0,0,615,H-Medium Risk,13,0,0,0,0,0,0,0,0,0yrs 4mon,0yrs 9mon,0,0
440287,34939,62861,58.06,8,18052,86,5318,01/07/1991,Salaried,16/08/2018,3,761,1,0,0,0,1,0,14,Not Scored: Only a Guarantor,1,1,0,166804,2.00E+05,2.00E+05,5233,0,0,0yrs 10mon,0yrs 10mon,0,0
475986,34812,55716,68.92,74,16633,45,2605,01/01/1976,Salaried,30/08/2018,4,228,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,1,1,0,80513,140000,140000,0,1,0,0yrs 1mon,0yrs 1mon,0,0
455279,34739,48014,74.56,3,17038,51,571,01/01/1975,Salaried,22/08/2018,15,1352,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
440932,34739,49600,72.18,14,24200,51,612,10/07/1997,Self employed,16/08/2018,15,2749,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
506300,34559,50925,74.62,3,16277,45,603,01/01/1990,Salaried,14/09/2018,15,1300,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
634870,34439,52000,68.27,153,21327,45,368,01/01/1981,Salaried,28/10/2018,11,3541,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
452365,34439,153256,23.49,103,23006,67,6999,13/08/1996,Self employed,21/08/2018,7,2633,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
551868,34375,74237,48.63,120,22304,45,6931,01/01/1991,Self employed,30/09/2018,12,845,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
620849,34341,71412,49.01,251,23279,86,6868,03/01/1987,Self employed,25/10/2018,13,255,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
555599,34339,65752,53.99,67,18129,45,1509,14/11/1996,Self employed,03/10/2018,6,1845,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
480597,34261,58017,62.05,207,22460,45,888,24/09/1992,Self employed,31/08/2018,6,2886,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
617726,34261,67695,53.18,48,21478,86,6324,01/01/1956,Self employed,25/10/2018,5,7,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
426716,34239,62712,56.45,67,17684,45,1446,01/01/1989,Self employed,07/08/2018,6,867,1,1,0,0,0,0,738,C-Very Low Risk,2,1,0,5480,10961,10961,3649,1,1,0yrs 5mon,0yrs 7mon,1,0
571897,34219,72314,49.78,1,18068,86,5055,05/07/1978,Self employed,12/10/2018,3,1002,1,1,0,0,0,0,825,A-Very Low Risk,3,0,0,0,0,0,0,0,0,1yrs 3mon,1yrs 6mon,0,0
497008,34184,69470,50.38,138,20470,86,3362,24/06/1987,Salaried,08/09/2018,9,1695,1,1,1,0,0,0,499,K-High Risk,3,1,0,2016,40752,40752,0,0,0,1yrs 4mon,2yrs 5mon,0,0
551982,34057,68316,52.55,36,18461,45,6586,01/01/1982,Self employed,30/09/2018,13,1110,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
417827,33987,88708,38.95,136,14189,86,3782,22/06/1991,Self employed,01/08/2018,8,2041,1,1,0,0,0,0,824,A-Very Low Risk,1,0,0,0,0,0,0,0,0,0yrs 11mon,0yrs 11mon,0,0
576099,33939,78564,45.19,10,15651,86,5721,01/01/1967,Self employed,13/10/2018,3,2107,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
521859,33861,66370,52.73,67,23146,86,1569,01/01/1997,Salaried,20/09/2018,6,1049,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
479336,33484,47601,73.53,138,14292,48,3343,25/05/1992,Self employed,30/08/2018,9,2656,1,1,0,0,0,0,300,M-Very High Risk,5,2,2,87107,9990,139990,8098,1,1,1yrs 0mon,2yrs 4mon,0,0
488787,33484,47641,73.47,159,23136,51,7198,02/05/1994,Salaried,04/09/2018,7,2279,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
500631,33484,49750,70.35,36,23248,51,6682,01/09/1989,Self employed,11/09/2018,13,905,1,0,1,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
419171,33484,58050,60.29,147,17705,45,2783,10/11/1992,Salaried,03/08/2018,2,1305,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
503817,33484,61325,57.07,20,20796,51,6197,11/09/1985,Self employed,14/09/2018,5,1735,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
479833,33445,60845,59.66,120,18732,45,6926,01/01/1980,Self employed,30/08/2018,12,872,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
449382,33311,57424,60.95,202,23323,86,782,02/02/1968,Salaried,20/08/2018,18,2257,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
428605,33284,64490,53.19,18,14234,86,2699,15/10/1983,Self employed,09/08/2018,4,415,1,1,0,0,0,0,738,C-Very Low Risk,4,2,0,44182,60000,60000,6100,0,0,0yrs 11mon,1yrs 7mon,0,0
528852,33161,46500,75,43,15387,51,3939,02/10/1983,Self employed,23/09/2018,8,3095,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
421723,33084,68000,49.41,2,23989,120,2377,18/05/1983,Salaried,04/08/2018,4,2677,1,1,0,0,0,0,714,D-Very Low Risk,15,8,0,2842171,3918192,4024445,12602,1,1,2yrs 6mon,6yrs 9mon,0,0
560185,32984,50050,67.93,5,23736,51,3369,05/12/1976,Self employed,06/10/2018,9,2159,1,1,0,0,0,0,783,B-Very Low Risk,2,1,0,0,33290,33290,0,0,0,1yrs 1mon,1yrs 4mon,0,0
423314,32984,59702,56.95,63,16065,86,7091,01/01/1982,Self employed,06/08/2018,10,1790,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,1,1,0,171656,2.00E+05,2.00E+05,10300,1,0,0yrs 4mon,0yrs 4mon,0,0
419465,32784,41200,84.95,48,24140,51,6353,01/01/1984,Self employed,03/08/2018,5,1571,1,1,0,0,0,0,710,D-Very Low Risk,17,3,0,504020,620000,620000,0,0,0,0yrs 3mon,2yrs 0mon,0,1
500011,32784,52699,64.71,73,22802,45,283,10/04/1992,Salaried,11/09/2018,11,967,1,1,0,1,0,0,737,C-Very Low Risk,2,1,0,7715,30120,30120,3302,0,0,0yrs 11mon,1yrs 4mon,0,0
453754,32775,41433,84.96,249,22908,51,2213,01/01/1970,Self employed,21/08/2018,4,2126,1,1,0,0,0,0,738,C-Very Low Risk,1,1,0,12023,20000,20000,648,0,0,1yrs 3mon,1yrs 3mon,0,1
525587,32534,59581,56.23,70,16689,45,2457,04/06/1982,Self employed,21/09/2018,4,2901,1,1,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
597010,32484,67552,49.59,67,16694,86,1509,18/08/1989,Salaried,22/10/2018,6,738,1,1,0,0,0,0,749,C-Very Low Risk,2,1,0,248065,350000,350000,0,0,0,1yrs 9mon,1yrs 11mon,0,0
444702,32484,72318,47.01,36,23609,86,6577,01/01/1977,Self employed,17/08/2018,13,1529,1,0,0,1,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
433121,32341,62050,54.79,3,16277,45,571,05/12/1983,Self employed,11/08/2018,15,1065,1,1,1,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),2,1,0,0,0,0,0,0,0,1yrs 7mon,1yrs 9mon,0,0
421509,32184,37000,89.73,77,16815,86,2255,02/12/1960,Salaried,04/08/2018,4,1840,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
565192,32184,53663,61.68,18,14234,86,2699,19/07/1987,Salaried,09/10/2018,4,418,1,1,0,0,0,0,549,J-High Risk,20,10,0,650474,834060,834060,2862,2,0,1yrs 4mon,4yrs 3mon,0,0
563364,31984,50612,64.21,48,17267,51,6439,10/07/1969,Salaried,08/10/2018,5,1548,1,1,0,0,0,0,737,C-Very Low Risk,1,1,0,12649,35847,35847,3197,0,0,0yrs 10mon,0yrs 10mon,0,1
454595,31959,59146,59.18,103,20285,86,6998,15/05/1995,Self employed,22/08/2018,7,72,1,1,1,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,1
422459,31844,64000,53.13,78,17502,51,2095,01/01/1987,Self employed,06/08/2018,4,2478,1,1,0,0,0,0,14,Not Scored: Only a Guarantor,1,0,0,0,0,0,80640,0,0,4yrs 6mon,4yrs 6mon,0,0
456334,31684,41568,79.87,257,24360,51,941,03/08/1995,Self employed,22/08/2018,6,3054,1,1,0,0,0,0,657,F-Low Risk,1,1,0,113428,184000,184000,7258,0,1,1yrs 5mon,1yrs 5mon,0,0
420462,31484,41298,79.91,16,23940,51,2943,09/05/1997,Self employed,03/08/2018,17,2909,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
437569,31484,55957,58.97,20,13926,45,6244,10/07/1979,Salaried,14/08/2018,5,125,1,0,0,1,0,0,505,K-High Risk,4,3,1,270631,428136,421094,1379,1,1,4yrs 6mon,12yrs 11mon,1,0
446346,31484,60481,54.56,120,20512,45,6918,02/05/1981,Self employed,18/08/2018,12,184,1,1,0,0,0,0,0,No Bureau History Available,0,0,0,0,0,0,0,0,0,0yrs 0mon,0yrs 0mon,0,0
431756,31484,65005,50.77,61,22862,86,1347,01/06/1981,Self employed,10/08/2018,6,2818,1,1,0,0,0,0,16,Not Scored: No Activity seen on the customer (Inactive),1,0,0,0,0,0,0,0,0,1yrs 7mon,1yrs 7mon,0,0
511470,31484,78400,42.09,147,19528,86,2782,01/07/1976,Salaried,17/09/2018,2,247,1,1,0,0,0,0,792,B-Very Low Risk,6,6,0,861912,988266,942363,8096,0,0,2yrs 5mon,4yrs 3mon,0,0
515106,31443,73459,44.87,36,18291,45,6777,19/11/1964,Salaried,18/09/2018,13,2408,1,0,0,1,0,0,731,D-Very Low Risk,2,1,0,79976,4.00E+05,4.00E+05,15812,0,0,4yrs 0mon,4yrs 1mon,0,1
443624,30984,68505,47.44,8,14790,45,5313,05/01/1980,Salaried,17/08/2018,3,1330,1,1,0,0,0,0,18,Not Scored: No Updates available in last 36 months,1,0,0,0,0,0,0,0,0,3yrs 2mon,3yrs 2mon,0,0
