"ID","CODE_GENDER","FLAG_OWN_CAR","FLAG_OWN_REALTY","CNT_CHILDREN","AMT_INCOME_TOTAL","NAME_INCOME_TYPE","NAME_EDUCATION_TYPE","NAME_FAMILY_STATUS","NAME_HOUSING_TYPE","DAYS_BIRTH","DAYS_EMPLOYED","FLAG_MOBIL","FLAG_WORK_PHONE","FLAG_PHONE","FLAG_EMAIL","OCCUPATION_TYPE","CNT_FAM_MEMBERS","default"
5125613,"F","N","N",0,126000,"State servant","Secondary / secondary special","Married","House / apartment",-18166,-3666,1,1,0,0,"Medicine staff",2,0
5125615,"F","N","N",0,126000,"State servant","Secondary / secondary special","Married","House / apartment",-18166,-3666,1,1,0,0,"Medicine staff",2,0
5125623,"M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-18731,-4397,1,0,0,0,"Laborers",2,0
5125624,"M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-18731,-4397,1,0,0,0,"Laborers",2,0
5125625,"M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-18731,-4397,1,0,0,0,"Laborers",2,0
5125626,"M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-18731,-4397,1,0,0,0,"Laborers",2,0
5125635,"M","N","N",1,292500,"State servant","Secondary / secondary special","Married","House / apartment",-15437,-7835,1,0,1,0,"",3,0
5125636,"M","N","N",1,292500,"State servant","Secondary / secondary special","Married","House / apartment",-15437,-7835,1,0,1,0,"",3,0
5125638,"M","N","N",1,292500,"State servant","Secondary / secondary special","Married","House / apartment",-15437,-7835,1,0,1,0,"",3,0
5125643,"F","N","Y",0,112500,"Working","Secondary / secondary special","Separated","House / apartment",-17380,-2875,1,1,1,0,"Sales staff",1,0
5125657,"M","Y","N",0,247500,"Commercial associate","Higher education","Married","House / apartment",-16269,-803,1,1,0,0,"Drivers",2,0
5125664,"F","N","N",0,45000,"State servant","Secondary / secondary special","Married","House / apartment",-18532,-3666,1,1,1,0,"Core staff",2,0
5125667,"F","N","N",0,45000,"State servant","Secondary / secondary special","Married","House / apartment",-18532,-3666,1,1,1,0,"Core staff",2,0
5125669,"F","N","N",0,45000,"State servant","Secondary / secondary special","Married","House / apartment",-18532,-3666,1,1,1,0,"Core staff",2,0
5125670,"F","N","N",0,45000,"State servant","Secondary / secondary special","Married","House / apartment",-18532,-3666,1,1,1,0,"Core staff",2,0
5125672,"F","N","N",0,45000,"State servant","Secondary / secondary special","Married","House / apartment",-18532,-3666,1,1,1,0,"Core staff",2,0
5125674,"F","Y","Y",0,292500,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-13387,-1991,1,0,0,0,"Realty agents",1,0
5125676,"F","Y","Y",0,292500,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-13387,-1991,1,0,0,0,"Realty agents",1,0
5125686,"F","N","Y",1,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-14058,-3694,1,0,0,0,"Realty agents",3,0
5125687,"F","N","Y",1,225000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-14058,-3694,1,0,0,0,"Realty agents",3,0
5125699,"M","Y","Y",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-10000,-1779,1,0,0,0,"Laborers",3,0
5125703,"F","Y","Y",1,207000,"Working","Higher education","Married","House / apartment",-10791,-2478,1,0,1,1,"Accountants",3,0
5125708,"F","Y","Y",0,135000,"Working","Lower secondary","Married","House / apartment",-16413,-622,1,0,1,0,"High skill tech staff",2,0
5125716,"F","Y","Y",0,135000,"Working","Lower secondary","Married","House / apartment",-16413,-622,1,0,1,0,"High skill tech staff",2,1
5125717,"F","Y","Y",0,135000,"Working","Lower secondary","Married","House / apartment",-16413,-622,1,0,1,0,"High skill tech staff",2,0
5125722,"M","Y","N",0,112500,"Commercial associate","Secondary / secondary special","Married","With parents",-22111,-2325,1,1,1,0,"Drivers",2,0
5125725,"F","N","Y",0,202500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-22902,-14775,1,0,0,0,"High skill tech staff",2,0
5125729,"F","Y","Y",1,119700,"Working","Higher education","Married","House / apartment",-13058,-3329,1,0,1,0,"",3,0
5125743,"F","Y","Y",0,81000,"State servant","Higher education","Married","House / apartment",-11256,-2691,1,0,0,0,"Core staff",2,0
5125744,"M","N","N",0,144000,"Working","Secondary / secondary special","Single / not married","With parents",-10450,-1779,1,0,1,0,"",1,0
5125745,"M","N","N",0,144000,"Working","Secondary / secondary special","Single / not married","With parents",-10450,-1779,1,0,1,0,"",1,0
5125761,"M","N","Y",0,270000,"Commercial associate","Secondary / secondary special","Single / not married","Municipal apartment",-18020,-1595,1,0,0,0,"Cooking staff",1,1
5125763,"M","Y","N",1,135000,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-13030,-1626,1,0,1,0,"Laborers",3,1
5125764,"M","Y","Y",1,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-13030,-1626,1,0,1,0,"Laborers",3,0
5125768,"F","N","Y",1,180000,"Working","Secondary / secondary special","Married","House / apartment",-16466,-2083,1,0,0,0,"Sales staff",3,0
5125769,"F","N","Y",1,180000,"Working","Secondary / secondary special","Married","House / apartment",-16466,-2083,1,0,0,0,"Sales staff",3,0
5125782,"F","N","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-23360,-469,1,0,0,0,"",2,0
5125783,"F","N","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-23360,-469,1,0,0,0,"",2,0
5125784,"F","N","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-23360,-469,1,0,0,0,"",2,0
5125796,"F","N","Y",1,157500,"Commercial associate","Secondary / secondary special","Single / not married","House / apartment",-15575,-2448,1,0,1,0,"",2,0
5125797,"F","N","Y",0,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17038,-925,1,1,1,0,"Core staff",2,1
5125798,"F","N","Y",0,157500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-17038,-925,1,1,1,0,"Core staff",2,0
5125804,"F","N","Y",0,270000,"Working","Secondary / secondary special","Separated","House / apartment",-18340,-2052,1,0,0,1,"Laborers",1,0
5125805,"F","N","Y",0,270000,"Working","Secondary / secondary special","Separated","House / apartment",-18340,-2052,1,0,0,1,"Laborers",1,0
5125809,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-14295,-2083,1,1,1,0,"Laborers",1,0
5125812,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-14295,-2083,1,1,1,0,"Laborers",1,0
5125813,"M","Y","Y",0,225000,"Working","Secondary / secondary special","Single / not married","House / apartment",-14295,-2083,1,1,1,0,"Laborers",1,0
5125815,"F","Y","N",0,450000,"Commercial associate","Higher education","Married","House / apartment",-19783,-5521,1,1,1,0,"Managers",2,0
5125819,"F","N","Y",2,157500,"Commercial associate","Higher education","Married","House / apartment",-11221,-4244,1,1,1,0,"Laborers",4,0
5125824,"F","N","Y",2,157500,"Commercial associate","Higher education","Married","House / apartment",-11221,-4244,1,1,1,0,"Laborers",4,0
5125826,"M","Y","Y",0,360000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-11613,-4031,1,0,1,0,"Laborers",2,0
5125832,"M","N","Y",0,270000,"Commercial associate","Incomplete higher","Single / not married","House / apartment",-11625,-195,1,0,0,1,"Sales staff",1,1
5125837,"M","Y","Y",0,382500,"Working","Higher education","Married","House / apartment",-11864,-1748,1,0,1,0,"IT staff",2,0
5125842,"M","Y","Y",0,382500,"Working","Higher education","Married","House / apartment",-11864,-1748,1,0,1,0,"IT staff",2,0
5125854,"F","N","N",0,234000,"Working","Secondary / secondary special","Single / not married","House / apartment",-17960,-1626,1,1,0,0,"Cleaning staff",1,0
5125859,"M","Y","N",0,382500,"Commercial associate","Secondary / secondary special","Civil marriage","House / apartment",-15215,-1534,1,0,1,0,"Managers",2,0
5125862,"M","N","Y",1,112500,"Working","Secondary / secondary special","Married","House / apartment",-14416,-104,1,1,0,0,"",3,0
5125864,"M","Y","N",0,117000,"Working","Secondary / secondary special","Single / not married","House / apartment",-9053,-165,1,0,0,1,"",1,0
5125867,"M","Y","N",0,315000,"Working","Higher education","Married","House / apartment",-20546,-11183,1,0,1,1,"",2,0
5125868,"M","Y","N",0,315000,"Working","Higher education","Married","House / apartment",-20546,-11183,1,0,1,1,"",2,0
5125878,"F","Y","Y",2,180000,"Commercial associate","Higher education","Civil marriage","House / apartment",-11542,-1169,1,0,0,1,"Sales staff",4,0
5125883,"F","Y","Y",2,180000,"Commercial associate","Higher education","Civil marriage","House / apartment",-11542,-1169,1,0,0,1,"Sales staff",4,0
5125884,"M","Y","Y",0,135000,"Commercial associate","Higher education","Married","House / apartment",-11762,-3452,1,1,0,1,"Laborers",2,0
5125885,"M","Y","Y",0,135000,"Commercial associate","Higher education","Married","House / apartment",-11762,-3452,1,1,0,1,"Laborers",2,0
5125888,"F","Y","Y",0,112500,"Working","Higher education","Married","House / apartment",-18531,-925,1,0,1,0,"High skill tech staff",2,0
5125889,"F","Y","Y",0,112500,"Working","Higher education","Married","House / apartment",-18531,-925,1,0,1,0,"High skill tech staff",2,0
5125906,"M","N","Y",0,517500,"Commercial associate","Higher education","Single / not married","House / apartment",-10635,-287,1,0,0,0,"Core staff",1,0
5125910,"F","N","N",0,135000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-13485,-3756,1,0,0,0,"Sales staff",2,0
5125914,"F","N","N",0,157500,"Working","Higher education","Married","House / apartment",-11615,-2936,1,0,0,0,"Sales staff",2,0
5125918,"F","N","N",0,157500,"Working","Higher education","Married","House / apartment",-11615,-2936,1,0,0,0,"Sales staff",2,0
5125919,"F","N","N",0,157500,"Working","Higher education","Married","House / apartment",-11615,-2936,1,0,0,0,"Sales staff",2,0
5125920,"F","N","N",0,157500,"Working","Higher education","Married","House / apartment",-11615,-2936,1,0,0,0,"Sales staff",2,0
5125921,"F","N","N",0,157500,"Working","Higher education","Married","House / apartment",-11615,-2936,1,0,0,0,"Sales staff",2,0
5125927,"M","N","Y",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-11729,-652,1,0,0,0,"Laborers",3,0
5125930,"M","N","Y",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-11729,-652,1,0,0,0,"Laborers",3,0
5125933,"M","N","N",0,157500,"Working","Secondary / secondary special","Single / not married","House / apartment",-12091,-134,1,0,0,0,"Laborers",1,0
5125934,"F","N","Y",2,135000,"Commercial associate","Lower secondary","Civil marriage","With parents",-9862,-1868,1,1,0,0,"Sales staff",4,0
5125935,"F","N","Y",2,135000,"Commercial associate","Lower secondary","Civil marriage","With parents",-9862,-1868,1,1,0,0,"Sales staff",4,0
5125949,"F","N","Y",0,135000,"Working","Secondary / secondary special","Married","Rented apartment",-14559,-2599,1,0,0,0,"Laborers",2,0
5125950,"F","N","Y",0,135000,"Working","Secondary / secondary special","Married","Rented apartment",-14559,-2599,1,0,0,0,"Laborers",2,0
5125952,"M","N","Y",0,135000,"Working","Secondary / secondary special","Married","Rented apartment",-14559,-2599,1,0,0,0,"Laborers",2,0
5125974,"M","N","Y",0,54000,"Working","Secondary / secondary special","Married","House / apartment",-20162,-1899,1,1,0,0,"Laborers",2,0
5125976,"M","N","Y",0,247500,"Commercial associate","Higher education","Widow","House / apartment",-15470,-2233,1,0,1,0,"Laborers",1,0
5125984,"M","N","N",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-12546,-2539,1,0,0,0,"Low-skill Laborers",3,0
5125987,"M","N","N",1,135000,"Working","Secondary / secondary special","Married","House / apartment",-12546,-2539,1,0,0,0,"Low-skill Laborers",3,0
5125992,"F","N","Y",1,225000,"Commercial associate","Higher education","Married","House / apartment",-11262,-1779,1,1,1,0,"Waiters/barmen staff",3,0
5125993,"F","N","Y",1,225000,"Commercial associate","Higher education","Married","House / apartment",-11262,-1779,1,1,1,0,"Waiters/barmen staff",3,0
5125996,"F","N","Y",0,180000,"Working","Secondary / secondary special","Married","House / apartment",-21911,-744,1,1,1,0,"",2,0
5126007,"M","Y","Y",2,171000,"Working","Secondary / secondary special","Married","House / apartment",-13344,-1230,1,0,0,0,"Core staff",4,0
5126010,"F","N","Y",0,270000,"State servant","Secondary / secondary special","Married","House / apartment",-20103,-1444,1,1,1,0,"Waiters/barmen staff",2,0
5126011,"F","N","Y",0,270000,"State servant","Secondary / secondary special","Married","House / apartment",-20103,-1444,1,1,1,0,"Waiters/barmen staff",2,0
5126012,"F","N","N",0,270000,"State servant","Secondary / secondary special","Married","House / apartment",-20103,-1444,1,1,1,0,"Waiters/barmen staff",2,1
5126014,"F","N","Y",0,270000,"State servant","Secondary / secondary special","Married","House / apartment",-20103,-1444,1,1,1,0,"Waiters/barmen staff",2,0
5126015,"F","N","N",1,112500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-14788,-2661,1,1,1,0,"Core staff",3,0
5126021,"F","N","N",1,112500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-14788,-2661,1,1,1,0,"Core staff",3,0
5126022,"F","N","N",1,112500,"Working","Secondary / secondary special","Civil marriage","House / apartment",-14788,-2661,1,1,1,0,"Core staff",3,0
5126027,"M","Y","N",0,306000,"Working","Incomplete higher","Civil marriage","House / apartment",-11548,-1656,1,0,1,1,"Laborers",2,0
5126033,"F","Y","Y",0,108000,"Working","Secondary / secondary special","Separated","House / apartment",-17171,-925,1,0,0,1,"Cleaning staff",1,0
5126036,"F","Y","Y",0,108000,"Working","Secondary / secondary special","Separated","House / apartment",-17171,-925,1,0,0,1,"Cleaning staff",1,0
5126039,"M","Y","Y",2,112500,"Working","Secondary / secondary special","Married","House / apartment",-10034,-1840,1,1,0,0,"Medicine staff",4,0
5126047,"M","Y","Y",0,121500,"Commercial associate","Secondary / secondary special","Married","House / apartment",-19258,-3605,1,1,1,0,"Drivers",2,0
5126051,"F","Y","N",1,67500,"State servant","Higher education","Married","House / apartment",-13876,-5370,1,1,0,0,"High skill tech staff",3,0
5126057,"F","Y","N",1,67500,"State servant","Higher education","Married","House / apartment",-13876,-5370,1,1,0,0,"High skill tech staff",3,0
5126058,"F","Y","N",1,67500,"State servant","Higher education","Married","House / apartment",-13876,-5370,1,1,0,0,"High skill tech staff",3,0
5126062,"M","Y","Y",1,360000,"Commercial associate","Incomplete higher","Married","House / apartment",-8780,-1534,1,1,1,0,"Managers",3,0
5126069,"M","Y","Y",0,450000,"Commercial associate","Secondary / secondary special","Married","House / apartment",-21542,-5583,1,1,1,0,"Managers",2,0
5126076,"M","Y","Y",0,112500,"Working","Secondary / secondary special","Married","House / apartment",-11133,-1991,1,1,1,0,"Laborers",2,0
5126079,"F","N","Y",1,112500,"State servant","Secondary / secondary special","Married","House / apartment",-14887,-2599,1,0,0,0,"Managers",3,0
5126080,"F","N","Y",1,112500,"State servant","Secondary / secondary special","Married","House / apartment",-14887,-2599,1,0,0,0,"Managers",3,0
5126083,"F","N","Y",1,112500,"State servant","Secondary / secondary special","Married","House / apartment",-14887,-2599,1,0,0,0,"Managers",3,0
5126087,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-18670,-5431,1,1,1,0,"Managers",2,0
5126088,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-18670,-5431,1,1,1,0,"Managers",2,0
5126090,"M","Y","Y",0,360000,"Working","Higher education","Married","House / apartment",-18670,-5431,1,1,1,0,"Managers",2,0
5126092,"F","N","Y",0,157500,"Pensioner","Secondary / secondary special","Married","House / apartment",-20971,365243,1,0,1,0,"",2,1
